"hs_system","hs_level","hs_code","isic_revision","isic_level","isic_code","source"
"HS Combined","HS6","843920","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","843920","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","843930","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","843930","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","843930","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","843991","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","843991","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","843991","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","843999","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","843999","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","843999","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844010","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844010","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844010","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844090","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844090","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844090","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844110","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844110","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844110","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844120","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844120","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844120","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844130","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844130","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844130","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844140","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844140","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844140","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844180","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844180","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844180","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844190","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844190","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844190","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844210","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844210","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844210","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844220","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844220","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844220","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844230","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844230","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844230","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844240","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844240","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844240","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844250","3","L","22","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844250","3","M","222","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844250","3","S","2222","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844311","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844311","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844311","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844312","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844312","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844312","3","S","3000","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844319","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844319","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844319","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844321","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844321","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844321","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844329","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844329","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844329","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844330","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844330","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844330","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844340","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844340","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844340","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844350","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844350","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844350","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844351","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844351","3","M","291","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844351","3","S","2919","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844359","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844359","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844359","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844360","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844360","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844360","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844390","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844390","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844390","3","S","2929","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844400","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844400","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844400","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844511","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844511","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844511","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844512","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844512","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844512","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844513","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844513","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844513","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844519","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844519","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844519","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844520","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844520","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844520","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844530","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844530","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844530","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844540","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844540","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844540","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844590","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844590","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844590","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844610","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844610","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844610","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844621","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844621","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844621","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844629","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844629","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844629","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844630","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844630","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844630","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844711","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844711","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844711","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844712","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844712","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844712","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844720","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844720","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844720","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844790","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844790","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844790","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844811","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844811","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844811","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844819","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844819","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844819","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844820","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844820","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844820","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844831","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844831","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844831","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844832","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844832","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844832","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844833","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844833","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844833","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844839","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844839","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844839","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844841","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844841","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844841","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844842","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844842","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844842","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844849","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844849","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844849","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844851","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844851","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844851","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844859","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844859","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844859","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844900","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844900","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","844900","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845011","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845011","3","M","293","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845011","3","S","2930","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845012","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845012","3","M","293","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845012","3","S","2930","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845019","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845019","3","M","293","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845019","3","S","2930","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845020","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845020","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845020","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845090","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845090","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845090","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845110","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845110","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845110","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845121","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845121","3","M","293","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845121","3","S","2930","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845129","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845129","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845129","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845130","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845130","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845130","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845140","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845140","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845140","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845150","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845150","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845150","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845180","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845180","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845180","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845190","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845190","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845190","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845210","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845210","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845210","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845221","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845221","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845221","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845229","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845229","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845229","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845230","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845230","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845230","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845240","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845240","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845240","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845290","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845290","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845290","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845310","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845310","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845310","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845320","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845320","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845320","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845380","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845380","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845380","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845390","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845390","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845390","3","S","2926","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845410","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845410","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845410","3","S","2923","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845420","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845420","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845420","3","S","2923","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845430","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845430","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845430","3","S","2923","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845490","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845490","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845490","3","S","2923","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845510","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845510","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845510","3","S","2923","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845521","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845521","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845521","3","S","2923","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845522","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845522","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845522","3","S","2923","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845530","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845530","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845530","3","S","2923","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845590","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845590","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845590","3","S","2923","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845610","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845610","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845610","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845620","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845620","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845620","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845630","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845630","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845630","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845690","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845690","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845690","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845691","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845691","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845691","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845699","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845699","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845699","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845710","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845710","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845710","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845720","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845720","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845720","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845730","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845730","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845730","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845811","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845811","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845811","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845819","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845819","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845819","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845891","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845891","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845891","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845899","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845899","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845899","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845910","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845910","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845910","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845921","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845921","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845921","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845929","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845929","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845929","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845931","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845931","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845931","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845939","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845939","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845939","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845940","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845940","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845940","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845951","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845951","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845951","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845959","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845959","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845959","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845961","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845961","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845961","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845969","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845969","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845969","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845970","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845970","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","845970","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846011","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846011","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846011","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846019","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846019","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846019","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846021","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846021","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846021","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846029","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846029","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846029","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846031","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846031","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846031","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846039","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846039","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846039","3","S","2922","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846040","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS6","846040","3","M","292","HS_Combined_ISIC_Rev3"
