"gb_year","gb_level","gb_code","isic_revision","isic_level","isic_code","source"
"2002","S","0790","3","L","11","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0790","3","M","112","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0790","3","S","1120","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0810","3","L","13","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0810","3","M","131","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0810","3","S","1310","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0890","3","L","13","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0890","3","M","132","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0890","3","S","1320","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0911","3","L","13","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0911","3","M","132","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0911","3","S","1320","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0912","3","L","13","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0912","3","M","132","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0912","3","S","1320","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0913","3","L","13","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0913","3","M","132","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0913","3","S","1320","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0914","3","L","13","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0914","3","M","132","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0914","3","S","1320","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0915","3","L","13","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0915","3","M","132","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0915","3","S","1320","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0916","3","L","13","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0916","3","M","132","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0916","3","S","1320","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0917","3","L","14","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0917","3","M","142","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0917","3","S","1429","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0919","3","L","13","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0919","3","M","132","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0919","3","S","1320","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0921","3","L","13","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0921","3","M","132","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0921","3","S","1320","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0922","3","L","13","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0922","3","M","132","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0922","3","S","1320","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0929","3","L","13","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0929","3","M","132","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0929","3","S","1320","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0931","3","L","13","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0931","3","M","132","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0931","3","S","1320","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0932","3","L","13","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0932","3","M","132","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0932","3","S","1320","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0933","3","L","12","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0933","3","M","120","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0933","3","S","1200","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0939","3","L","13","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0939","3","M","132","GB_T_4754_2002_ISIC_Rev3"
"2002","S","0939","3","S","1320","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1011","3","L","14","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1011","3","M","141","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1011","3","S","1410","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1012","3","L","14","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1012","3","M","141","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1012","3","S","1410","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1013","3","L","14","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1013","3","M","141","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1013","3","S","1410","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1019","3","L","14","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1019","3","M","141","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1019","3","S","1410","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1020","3","L","14","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1020","3","M","142","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1020","3","S","1421","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1030","3","L","14","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1030","3","M","142","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1030","3","S","1422","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1091","3","L","14","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1091","3","M","142","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1091","3","S","1429","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1092","3","L","14","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1092","3","M","142","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1092","3","S","1429","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1093","3","L","14","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1093","3","M","142","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1093","3","S","1429","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1099","3","L","14","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1099","3","M","142","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1099","3","S","1429","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1100","3","L","14","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1100","3","M","142","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1100","3","S","1429","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1310","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1310","3","M","153","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1310","3","S","1531","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1320","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1320","3","M","153","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1320","3","S","1533","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1331","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1331","3","M","151","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1331","3","S","1514","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1332","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1332","3","M","151","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1332","3","S","1514","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1340","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1340","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1340","3","S","1542","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1351","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1351","3","M","151","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1351","3","S","1511","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1352","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1352","3","M","151","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1352","3","S","1511","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1361","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1361","3","M","151","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1361","3","S","1512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1362","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1362","3","M","151","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1362","3","S","1512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1363","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1363","3","M","151","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1363","3","S","1512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1364","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1364","3","M","151","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1364","3","S","1514","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1369","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1369","3","M","151","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1369","3","S","1512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1370","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1370","3","M","151","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1370","3","S","1513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1391","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1391","3","M","153","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1391","3","S","1532","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1392","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1392","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1392","3","S","1549","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1393","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1393","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1393","3","S","1549","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1399","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1399","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1399","3","S","1549","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1411","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1411","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1411","3","S","1541","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1419","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1419","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1419","3","S","1541","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1421","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1421","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1421","3","S","1543","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1422","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1422","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1422","3","S","1543","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1431","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1431","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1431","3","S","1544","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1432","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1432","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1432","3","S","1544","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1439","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1439","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1439","3","S","1544","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1440","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1440","3","M","152","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1440","3","S","1520","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1451","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1451","3","M","151","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1451","3","S","1511","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1452","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1452","3","M","151","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1452","3","S","1512","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1453","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1453","3","M","151","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1453","3","S","1513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1459","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1459","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1459","3","S","1549","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1461","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1461","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1461","3","S","1549","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1462","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1462","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1462","3","S","1549","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1469","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1469","3","M","151","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1469","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1469","3","S","1514","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1469","3","S","1549","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1491","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1491","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1491","3","S","1549","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1492","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1492","3","M","152","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1492","3","S","1520","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1493","3","L","24","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1493","3","M","242","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1493","3","S","2429","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1494","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1494","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1494","3","S","1549","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1499","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1499","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1499","3","S","1549","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1510","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1510","3","M","155","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1510","3","S","1551","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1521","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1521","3","M","155","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1521","3","S","1551","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1522","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1522","3","M","155","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1522","3","S","1553","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1523","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1523","3","M","155","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1523","3","S","1551","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1524","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1524","3","M","155","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1524","3","S","1552","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1529","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1529","3","M","155","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1529","3","S","1551","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1529","3","S","1552","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1531","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1531","3","M","155","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1531","3","S","1554","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1532","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1532","3","M","155","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1532","3","S","1554","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1533","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1533","3","M","151","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1533","3","M","155","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1533","3","S","1513","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1533","3","S","1554","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1534","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1534","3","M","155","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1534","3","S","1554","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1535","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1535","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1535","3","S","1549","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1539","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1539","3","M","155","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1539","3","S","1554","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1540","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1540","3","M","154","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1540","3","S","1549","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1610","3","L","16","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1610","3","M","160","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1610","3","S","1600","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1620","3","L","16","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1620","3","M","160","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1620","3","S","1600","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1690","3","L","16","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1690","3","M","160","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1690","3","S","1600","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1711","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1711","3","M","171","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1711","3","S","1711","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1712","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1712","3","M","171","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1712","3","S","1712","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1721","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1721","3","M","171","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1721","3","S","1711","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1722","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1722","3","M","171","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1722","3","S","1711","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1723","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1723","3","M","171","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1723","3","S","1712","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1730","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1730","3","M","171","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1730","3","S","1711","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1741","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1741","3","M","171","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1741","3","S","1711","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1742","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1742","3","M","171","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1742","3","S","1711","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1743","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1743","3","M","171","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1743","3","S","1712","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1751","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1751","3","M","172","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1751","3","S","1721","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1752","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1752","3","M","172","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1752","3","S","1721","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1753","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1753","3","M","172","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1753","3","S","1721","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1754","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1754","3","L","18","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1754","3","M","172","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1754","3","M","181","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1754","3","S","1721","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1754","3","S","1810","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1755","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1755","3","M","172","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1755","3","S","1723","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1756","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1756","3","M","172","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1756","3","S","1729","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1757","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1757","3","M","172","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1757","3","S","1729","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1759","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1759","3","M","172","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1759","3","S","1729","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1761","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1761","3","L","18","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1761","3","M","173","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1761","3","M","181","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1761","3","S","1730","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1761","3","S","1810","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1762","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1762","3","L","18","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1762","3","M","173","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1762","3","M","181","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1762","3","S","1730","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1762","3","S","1810","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1763","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1763","3","M","173","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1763","3","S","1730","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1769","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1769","3","M","173","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1769","3","S","1730","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1810","3","L","18","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1810","3","M","181","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1810","3","S","1810","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1820","3","L","19","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1820","3","M","192","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1820","3","S","1920","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1830","3","L","18","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1830","3","M","181","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1830","3","S","1810","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1910","3","L","19","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1910","3","M","191","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1910","3","S","1911","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1921","3","L","19","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1921","3","M","192","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1921","3","S","1920","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1922","3","L","18","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1922","3","M","181","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1922","3","S","1810","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1923","3","L","19","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1923","3","M","191","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1923","3","S","1912","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1924","3","L","18","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1924","3","M","181","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1924","3","S","1810","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1929","3","L","19","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1929","3","M","191","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1929","3","S","1912","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1931","3","L","18","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1931","3","M","182","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1931","3","S","1820","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1932","3","L","18","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1932","3","M","182","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1932","3","S","1820","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1939","3","L","18","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1939","3","M","181","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1939","3","M","182","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1939","3","S","1810","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1939","3","S","1820","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1941","3","L","15","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1941","3","M","151","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1941","3","S","1511","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1942","3","L","17","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1942","3","M","172","GB_T_4754_2002_ISIC_Rev3"
"2002","S","1942","3","S","1721","GB_T_4754_2002_ISIC_Rev3"
"2002","S","2011","3","L","20","GB_T_4754_2002_ISIC_Rev3"
"2002","S","2011","3","M","201","GB_T_4754_2002_ISIC_Rev3"
"2002","S","2011","3","S","2010","GB_T_4754_2002_ISIC_Rev3"
"2002","S","2012","3","L","20","GB_T_4754_2002_ISIC_Rev3"
"2002","S","2012","3","M","201","GB_T_4754_2002_ISIC_Rev3"
"2002","S","2012","3","S","2010","GB_T_4754_2002_ISIC_Rev3"
"2002","S","2021","3","L","20","GB_T_4754_2002_ISIC_Rev3"
